OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-33671,2025-057P,2025-10-27T18:43:45.403968,15.27634503,.00007223,42.9995,50.8150,314.3019,45.7773,0,U,63320,999,3557,.10469561E-2,.28708E-3,0
STARLINK-33650,2025-057Q,2025-10-27T17:13:03.973440,15.27577133,.00023043,42.9992,61.5860,262.3876,97.6714,0,U,63321,999,3540,.95868437E-3,.26211E-3,0
STARLINK-33689,2025-057R,2025-10-27T18:36:07.877088,15.27589192,.00016462,43.0022,61.1556,258.2931,101.7736,0,U,63322,999,3545,.15090628E-2,.4151E-3,0
STARLINK-33607,2025-057S,2025-10-27T15:59:18.622464,15.27585787,.00032077,42.9930,62.0634,74.3978,285.7227,0,U,63323,999,3539,.91698837E-3,.25064E-3,0
STARLINK-33619,2025-057T,2025-10-27T18:23:11.110848,15.27590547,.00016335,43.0008,61.0828,280.7138,79.3530,0,U,63324,999,3545,.12959054E-2,.35582E-3,0
STARLINK-33612,2025-057U,2025-10-27T18:08:35.754432,15.27599492,.00020378,43.0033,61.8749,279.5615,80.5006,0,U,63325,999,3544,.12407771E-2,.3406E-3,0
STARLINK-33672,2025-057V,2025-10-27T15:37:04.433664,15.27601546,.00003021,43.0027,61.9282,54.1361,305.9519,0,U,63326,999,3543,.88369559E-3,.24151E-3,0
STARLINK-33625,2025-057W,2025-10-27T17:56:49.668576,15.27589410,.00015176,43.0021,54.0242,278.3814,81.6866,0,U,63327,999,3553,.93588852E-3,.25588E-3,0
STARLINK-33699,2025-057X,2025-10-27T19:14:19.333824,15.27662111,.00019515,43.0012,53.5663,277.2163,82.8466,0,U,63328,999,3550,.18218072E-2,.5034E-3,0
STARLINK-33674,2025-057Y,2025-10-27T19:18:40.153824,15.27661567,.00016288,43.0031,61.3760,276.6675,83.3991,0,U,63329,999,3545,.11010578E-2,.30237E-3,0
STARLINK-32840,2025-063A,2025-10-27T07:59:34.830528,15.39642318,.00012758,53.1590,310.3674,90.3288,269.7863,0,U,63363,999,3434,.65939275E-3,.26085E-3,0
STARLINK-32543,2025-063B,2025-10-27T07:05:36.797856,15.39647449,.000151,53.1604,310.1311,86.9606,273.1572,0,U,63364,999,3435,.12121E-2,.48436E-3,0
STARLINK-33741,2025-063C,2025-10-27T07:09:48.868128,15.30209453,.0001853,53.1582,312.2707,87.6161,272.5051,0,U,63365,999,3433,.82505E-3,.24163E-3,0
STARLINK-33742,2025-063D,2025-10-27T07:56:45.569472,15.30207729,.00013217,53.1582,311.7609,88.4090,271.7063,0,U,63366,999,3429,.83444722E-3,.24442E-3,0
STARLINK-33734,2025-063E,2025-10-27T08:22:27.466464,15.30200810,.00013977,53.1580,321.7963,88.5648,271.5513,0,U,63367,999,3415,.96260004E-3,.2826E-3,0
STARLINK-33578,2025-063F,2025-10-27T08:00:03.929184,15.39632686,.00013591,53.1593,310.3581,94.0852,266.0308,0,U,63368,999,3431,.10649575E-2,.42453E-3,0
STARLINK-33626,2025-063G,2025-10-27T06:32:38.973120,15.39625737,.0001725,53.1595,309.9746,125.5603,234.5563,0,U,63369,999,3431,.8163E-3,.32397E-3,0
STARLINK-33657,2025-063H,2025-10-27T08:25:37.586208,15.30208878,.0001547,53.1604,311.8865,145.4374,214.6728,0,U,63370,999,3429,.51941361E-3,.1506E-3,0
STARLINK-33648,2025-063J,2025-10-27T08:39:18.823392,15.30189275,.00015558,53.1607,311.9475,88.2607,271.8572,0,U,63371,999,3434,.88495568E-3,.25934E-3,0
STARLINK-33614,2025-063K,2025-10-27T05:39:17.585280,15.39661636,.000135,53.1602,310.4546,115.7413,244.3731,0,U,63372,999,3435,.10486E-2,.41832E-3,0
STARLINK-33617,2025-063L,2025-10-27T07:46:03.963936,15.39641618,.0001359,53.1597,309.5800,87.1967,272.9194,0,U,63373,999,3432,.59719E-3,.23578E-3,0
STARLINK-33618,2025-063M,2025-10-27T06:19:16.629024,15.39637369,.0001239,53.1598,309.9140,95.1944,264.9202,0,U,63374,999,3436,.69118E-3,.27362E-3,0
STARLINK-33621,2025-063N,2025-10-27T08:26:11.417856,15.39621980,.0001399,53.1604,309.7553,90.7112,269.4053,0,U,63375,999,3432,.13983346E-2,.55948E-3,0
STARLINK-33539,2025-063P,2025-10-27T11:41:12.215616,15.30216842,.00013447,53.1582,321.2362,91.3542,268.7613,0,U,63376,999,3417,.11078572E-2,.32614E-3,0
STARLINK-33634,2025-063Q,2025-10-27T07:52:11.955360,15.30203950,.0001097,53.1581,311.7371,85.2500,274.8626,0,U,63377,999,3434,.8137E-3,.23821E-3,0
STARLINK-33640,2025-063R,2025-10-27T07:59:47.779296,15.30207972,.00012362,53.1588,311.7665,79.8712,280.2428,0,U,63378,999,3434,.75598015E-3,.22103E-3,0
STARLINK-33636,2025-063S,2025-10-27T07:47:38.520096,15.30205460,.0001476,53.1584,311.7198,89.2694,270.8476,0,U,63379,999,3429,.84856E-3,.24861E-3,0
STARLINK-33653,2025-063T,2025-10-27T08:14:59.573184,15.30209995,.00013482,53.1589,311.8363,93.6553,266.4602,0,U,63380,999,3429,.65915425E-3,.1922E-3,0
STARLINK-33643,2025-063U,2025-10-27T08:07:25.013280,15.30219577,.00015595,53.1593,311.8038,102.3024,257.8151,0,U,63381,999,3434,.84523092E-3,.24773E-3,0
STARLINK-33633,2025-063V,2025-10-27T20:00:01.000224,15.32608495,.00015292,53.1598,307.1449,75.3345,247.3128,0,U,63382,999,594,-.44848285E-1,-.1308866E-1,0
STARLINK-33748,2025-063W,2025-10-27T08:18:04.096800,15.30200473,.00012478,53.1591,322.4982,77.2895,282.8245,0,U,63383,999,3419,.80040104E-3,.23421E-3,0
STARLINK-33658,2025-063X,2025-10-27T08:34:45.463296,15.30239118,.00018675,53.1606,311.9215,64.0835,296.0358,0,U,63384,999,3434,.6545936E-3,.19101E-3,0
STARLINK-33616,2025-063Y,2025-10-27T08:15:01.792800,15.30194501,.00013272,53.1590,322.4931,83.7060,276.4092,0,U,63385,999,3414,.84809178E-3,.24839E-3,0
STARLINK-33571,2025-063Z,2025-10-27T20:26:10.730976,15.30219210,.00010001,53.1615,319.9469,89.8472,270.2644,0,U,63386,999,3422,.17872063E-2,.52982E-3,0
STARLINK-33533,2025-063AA,2025-10-27T07:18:58.803264,15.39617089,.0001451,53.1598,310.1738,81.1365,278.9804,0,U,63387,999,3431,.76188E-3,.30193E-3,0
STARLINK-33629,2025-063AB,2025-10-27T08:19:31.187136,15.39656969,.00014439,53.1610,309.7208,117.8190,242.2962,0,U,63388,999,3437,.26900686E-2,.108882E-2,0
STARLINK-33656,2025-063AC,2025-10-27T08:21:02.872224,15.30191090,.00016702,53.1596,311.8615,81.9007,278.2183,0,U,63389,999,3434,-.75150238E-3,-.22544E-3,0
STARLINK-33531,2025-065A,2025-10-27T06:05:50.040960,15.27607139,.0001108,42.9999,140.5734,276.8549,83.2177,0,U,63399,999,3243,.8905E-3,.24344E-3,0
STARLINK-33652,2025-065B,2025-10-27T13:19:36.101280,15.27583210,.00010812,43.0009,138.5281,270.2751,89.7977,0,U,63400,999,3248,.13596209E-2,.37345E-3,0
STARLINK-33707,2025-065C,2025-10-27T06:00:16.193088,15.27611275,.0001603,42.9998,140.5457,276.2860,83.7809,0,U,63401,999,3243,.1276E-2,.35052E-3,0
STARLINK-33668,2025-065D,2025-10-27T14:16:57.609408,15.27588750,.00012106,43.0020,138.8325,260.7589,99.3126,0,U,63402,999,3248,.804785E-3,.21956E-3,0
STARLINK-33676,2025-065E,2025-10-27T13:49:12.738432,15.27605780,.0000149,42.9953,138.6876,261.0188,99.0647,0,U,63403,999,3248,.96185376E-3,.26322E-3,0
STARLINK-33711,2025-065F,2025-10-27T14:51:54.397440,15.27600746,.00016731,43.0005,138.1532,261.4760,98.5902,0,U,63404,999,3249,.90635025E-3,.24778E-3,0
STARLINK-33708,2025-065G,2025-10-27T13:54:45.556416,15.27602328,.00004846,42.9972,138.7121,286.5578,73.5220,0,U,63405,999,3248,.13909909E-2,.3824E-3,0
STARLINK-33690,2025-065H,2025-10-27T14:45:13.219776,15.27619454,.00015107,43.0000,134.6535,261.5536,98.5144,0,U,63406,999,3253,.12811718E-2,.35204E-3,0
STARLINK-33694,2025-065J,2025-10-27T21:34:26.223168,15.27594874,.00016899,43.0002,136.8015,264.6327,95.4332,0,U,63407,999,3253,.12505761E-2,.34327E-3,0
STARLINK-33692,2025-065K,2025-10-27T14:45:52.303680,15.27605312,.00006615,43.0018,142.4380,282.1721,77.9057,0,U,63408,999,3244,.12342364E-2,.33884E-3,0
STARLINK-33693,2025-065L,2025-10-27T14:09:35.460864,15.27590283,.00021192,43.0023,138.7861,273.3020,86.7589,0,U,63409,999,3248,.87426022E-3,.23882E-3,0
STARLINK-33677,2025-065M,2025-10-27T06:07:40.599264,15.27590144,.0001206,43.0020,140.5696,277.5042,82.5673,0,U,63410,999,3243,.11718E-2,.32134E-3,0
STARLINK-33647,2025-065N,2025-10-27T15:07:23.565504,15.27553930,.00018203,43.0011,146.0197,253.2154,106.8498,0,U,63411,999,3240,.59210463E-3,.16054E-3,0
STARLINK-33645,2025-065P,2025-10-27T13:46:38.700192,15.27606336,.00012167,42.9968,142.0521,279.7622,80.3092,0,U,63412,999,3244,.1379968E-2,.37938E-3,0
STARLINK-33670,2025-065Q,2025-10-27T13:52:53.989824,15.27596341,.00009062,42.9967,138.6651,286.4345,73.6407,0,U,63413,999,3248,.83149796E-3,.22701E-3,0
STARLINK-33644,2025-065R,2025-10-27T21:16:07.940928,15.27591166,.00020605,43.0013,137.5197,271.7475,88.3141,0,U,63414,999,3252,.15071035E-2,.41459E-3,0
STARLINK-33664,2025-065S,2025-10-27T06:13:12.918720,15.27590894,.0001125,43.0038,140.5622,274.4950,85.5774,0,U,63415,999,3243,.74764E-3,.20375E-3,0
STARLINK-33649,2025-065T,2025-10-27T21:36:14.676768,15.27647974,.00014661,42.9986,136.7554,287.5907,72.4784,0,U,63416,999,3253,.18929342E-2,.52306E-3,0
STARLINK-33535,2025-065U,2025-10-27T14:02:08.689056,15.27594133,.00002419,42.9972,138.6806,51.9327,308.1546,0,U,63417,999,3248,.93426252E-3,.25547E-3,0
STARLINK-33703,2025-065V,2025-10-27T14:31:43.253472,15.27597785,.00025728,43.0034,138.8562,279.2327,80.8234,0,U,63418,999,3248,-.71032471E-3,-.19769E-3,0
STARLINK-33709,2025-065W,2025-10-27T14:37:18.166656,15.27620807,.00016765,43.0051,138.8829,253.2996,106.7672,0,U,63419,999,3248,.13030506E-2,.35814E-3,0
STARLINK-33698,2025-065X,2025-10-27T13:34:24.275136,15.27572543,.00006912,42.9980,138.5349,277.3781,82.6993,0,U,63420,999,3248,.93285202E-3,.25491E-3,0
STARLINK-33606,2025-065Y,2025-10-26T00:20:32.024256,15.27599175,.00015537,43.0012,147.5437,271.5727,88.4947,0,U,63421,999,3224,.10563001E-2,.28936E-3,0
STARLINK-33686,2025-065Z,2025-10-27T14:15:05.896800,15.27596166,.00006994,42.9987,138.7572,269.8667,90.2104,0,U,63422,999,3248,.96012225E-3,.26265E-3,0
STARLINK-33675,2025-065AA,2025-10-27T13:28:51.942720,15.27599625,.00021413,42.9988,138.5116,270.4412,89.6194,0,U,63423,999,3248,.12320088E-2,.33817E-3,0
STARLINK-33655,2025-065AB,2025-10-27T13:14:14.663904,15.27595699,.00013913,43.0012,139.2962,247.5522,112.5182,0,U,63424,999,3247,.89696939E-3,.24514E-3,0
STARLINK-33608,2025-065AC,2025-10-27T14:11:23.637120,15.27603686,.00025827,43.0022,138.7254,286.9163,73.1406,0,U,63425,999,3248,.14152683E-2,.38919E-3,0
STARLINK-33615,2025-065AD,2025-10-27T14:42:51.789888,15.27597833,.00021015,43.0052,138.9118,274.6114,85.4497,0,U,63426,999,3248,.55384104E-3,.15018E-3,0
STARLINK-33682,2025-069A,2025-10-27T13:48:21.968064,15.30214541,.00010665,53.1594,40.8338,91.5268,268.5855,0,U,63433,999,3302,.39812031E-3,.11456E-3,0
STARLINK-33710,2025-069B,2025-10-27T15:46:44.315904,15.30217008,.00012323,53.1596,40.6382,86.3436,273.7705,0,U,63434,999,3303,.11359694E-2,.33454E-3,0
STARLINK-33733,2025-069C,2025-10-27T17:16:13.569600,15.30223487,.00008095,53.1592,40.3121,156.4678,203.6360,0,U,63435,999,3304,.11203865E-2,.32995E-3,0
STARLINK-33638,2025-069D,2025-10-27T17:11:40.102368,15.30213311,.00009781,53.1584,40.2925,76.3525,283.7584,0,U,63436,999,3304,.87141462E-3,.25549E-3,0
STARLINK-33726,2025-069E,2025-10-27T13:55:58.038240,15.30194318,.00010815,53.1585,40.8678,90.8629,269.2495,0,U,63437,999,3297,.36385265E-3,.1043E-3,0
STARLINK-33681,2025-069F,2025-10-27T16:53:26.089152,15.30203310,.00011399,53.1597,40.2124,70.8527,289.2597,0,U,63438,999,3304,.75218805E-3,.21987E-3,0
STARLINK-33730,2025-069G,2025-10-27T13:07:20.318880,15.30207020,.00015284,53.1605,40.6549,85.6909,274.4267,0,U,63439,999,3302,.58899092E-3,.17129E-3,0
STARLINK-33743,2025-069H,2025-10-27T13:59:00.456288,15.30186040,.00013612,53.1588,40.8769,87.8830,272.2326,0,U,63440,999,3291,.13292184E-2,.39199E-3,0
STARLINK-33715,2025-069J,2025-10-27T17:02:33.182592,15.30194828,.00012018,53.1585,40.2452,83.9595,276.1542,0,U,63441,999,3304,.58446917E-3,.16988E-3,0
STARLINK-33762,2025-069K,2025-10-27T13:51:25.946496,15.30223974,.00011205,53.1576,40.8455,63.5323,296.5793,0,U,63442,999,3302,.14299603E-2,.42265E-3,0
STARLINK-33753,2025-069L,2025-10-27T16:44:19.290336,15.30193102,.00013382,53.1592,40.1714,84.3522,275.7632,0,U,63443,999,3303,.64746484E-3,.18861E-3,0
STARLINK-33747,2025-069M,2025-10-27T16:35:12.043104,15.30198422,.0001263,53.1597,40.1307,86.8404,273.2741,0,U,63444,999,3299,.15918844E-2,.47085E-3,0
STARLINK-33659,2025-069N,2025-10-27T15:55:51.220992,15.30222106,.00009177,53.1595,40.6734,93.8982,266.2124,0,U,63445,999,3298,.11824269E-2,.34849E-3,0
STARLINK-33746,2025-069P,2025-10-27T16:51:55.084032,15.30195022,.00013496,53.1592,40.2007,73.1964,286.9185,0,U,63446,999,3299,.53850982E-3,.15621E-3,0
STARLINK-33799,2025-069Q,2025-10-27T15:52:48.883296,15.30221672,.00013411,53.1590,40.6582,87.0917,273.0237,0,U,63447,999,3292,.1477207E-2,.43678E-3,0
STARLINK-33797,2025-069R,2025-10-27T16:26:04.621344,15.30149058,.00013236,53.1592,40.0879,101.6609,258.4540,0,U,63448,999,3299,.10017066E-2,.29379E-3,0
STARLINK-33798,2025-069S,2025-10-26T16:26:34.451808,15.30198253,.00012654,53.1615,45.2104,82.5551,277.5594,0,U,63449,999,3261,.10045721E-2,.2951E-3,0
STARLINK-33736,2025-069T,2025-10-27T16:16:57.777600,15.30207517,.00010559,53.1624,40.0513,66.3305,293.7806,0,U,63450,999,3299,.97407888E-3,.28608E-3,0
STARLINK-33740,2025-069U,2025-10-27T13:39:14.980896,15.30190790,.00010474,53.1588,40.7864,89.5490,270.5631,0,U,63451,999,3291,.95026848E-3,.27883E-3,0
STARLINK-33763,2025-069V,2025-10-27T16:24:33.539328,15.30200859,.00011658,53.1609,40.0662,82.3576,277.7558,0,U,63452,999,3304,.12126381E-2,.35729E-3,0
STARLINK-33784,2025-069W,2025-10-27T15:51:18.170208,15.30237932,.00025625,53.1609,40.6450,60.2441,299.8814,0,U,63453,999,3303,.17065524E-2,.5059E-3,0
STARLINK-33768,2025-069X,2025-10-27T16:42:47.007360,15.30225136,.00012202,53.1597,40.1445,82.2257,277.8882,0,U,63454,999,3304,.12422047E-2,.36642E-3,0
STARLINK-33761,2025-069Y,2025-10-27T16:29:07.056672,15.30198520,.00011456,53.1608,40.0871,86.7575,273.3557,0,U,63455,999,3304,.11514795E-2,.33898E-3,0
STARLINK-33737,2025-069Z,2025-10-27T16:38:14.025696,15.30197855,.00013119,53.1602,40.1181,82.4176,277.6974,0,U,63456,999,3293,.11839557E-2,.34868E-3,0
STARLINK-33795,2025-069AA,2025-10-27T00:03:09.818208,15.30213937,.00015885,53.1607,43.6388,87.3171,272.8012,0,U,63457,999,3282,.11605033E-2,.34185E-3,0
STARLINK-33756,2025-069AB,2025-10-27T17:22:17.522688,15.30233264,.00006872,53.1598,40.3119,106.3747,253.7329,0,U,63458,999,3304,.12952356E-2,.38239E-3,0
STARLINK-33780,2025-069AC,2025-10-27T16:33:40.571424,15.30192930,.00013068,53.1607,40.1015,82.4037,277.7112,0,U,63459,999,3293,.60544234E-3,.17611E-3,0
STARLINK-33679,2025-070A,2025-10-27T01:01:34.853664,15.27577475,.00009688,43.0024,294.8821,253.4947,106.5798,0,U,63460,999,3253,.7416783E-3,.20202E-3,0
STARLINK-33706,2025-070B,2025-10-27T01:07:08.389632,15.27600560,.00014592,43.0037,294.8842,270.7899,89.2786,0,U,63461,999,3253,.11447756E-2,.31394E-3,0
STARLINK-33691,2025-070C,2025-10-27T06:09:44.356032,15.27554601,.0000865,43.0011,293.0137,219.2198,140.8592,0,U,63462,999,3252,.10219E-2,.27942E-3,0
STARLINK-33696,2025-070D,2025-10-27T06:46:43.590144,15.27618407,.0003195,43.0046,293.2061,287.2834,72.7668,0,U,63463,999,3257,-.22525E-2,-.61813E-3,0
STARLINK-33701,2025-070E,2025-10-27T01:12:40.470624,15.27591964,.00012106,43.0021,294.9100,212.2845,147.7933,0,U,63464,999,3253,.13102143E-2,.35981E-3,0
STARLINK-33685,2025-070F,2025-10-27T07:03:23.626944,15.27600315,.0001157,43.0035,293.2913,265.8089,94.2631,0,U,63465,999,3257,.1342E-2,.36874E-3,0
STARLINK-33654,2025-070G,2025-10-27T06:48:35.422848,15.27597972,.0001103,42.9996,293.2106,265.0513,95.0213,0,U,63466,999,3257,.87439E-3,.2389E-3,0
STARLINK-33697,2025-070H,2025-10-27T06:52:17.648832,15.27590167,.0001281,43.0001,293.2467,274.9544,85.1161,0,U,63467,999,3257,.80982E-3,.22096E-3,0
STARLINK-33720,2025-070J,2025-10-27T06:54:08.518176,15.27598714,.000109,43.0040,293.2412,268.2287,91.8440,0,U,63468,999,3257,.11406E-2,.31275E-3,0
STARLINK-33587,2025-070K,2025-10-27T06:31:56.303616,15.27597017,.0001197,43.0016,293.1260,268.6985,91.3729,0,U,63469,999,3257,.13233E-2,.36351E-3,0
STARLINK-33637,2025-070L,2025-10-27T23:16:25.226688,15.27624480,.0001843,43.0045,289.7662,293.2318,66.8339,0,U,63470,999,3267,.18671787E-2,.51549E-3,0
STARLINK-33744,2025-070M,2025-10-26T23:21:51.876576,15.27582314,.0001198,43.0050,295.1856,275.0980,84.9734,0,U,63471,999,3252,.81241E-3,.22162E-3,0
STARLINK-33766,2025-070N,2025-10-27T01:08:58.378560,15.27604585,.00012973,43.0023,294.8897,272.6702,87.4001,0,U,63472,999,3253,.99537895E-3,.2725E-3,0
STARLINK-33765,2025-070P,2025-10-27T06:59:41.418240,15.27598874,.0000963,43.0011,293.2665,263.0794,96.9948,0,U,63473,999,3257,.13972E-2,.38408E-3,0
STARLINK-33735,2025-070Q,2025-10-27T06:33:46.152576,15.27624056,.0001073,43.0012,293.1317,264.9434,95.1295,0,U,63474,999,3257,.11337E-2,.31108E-3,0
STARLINK-33731,2025-070R,2025-10-26T23:40:21.967104,15.27605080,.0003109,43.0059,295.2858,266.6494,93.4002,0,U,63475,999,3252,.12468E-2,.34236E-3,0
STARLINK-33718,2025-070S,2025-10-27T21:56:50.826624,15.27595500,.00024013,43.0047,289.3441,281.6263,78.4319,0,U,63476,999,3267,.12065805E-2,.33106E-3,0
STARLINK-33630,2025-070T,2025-10-27T06:36:20.282400,15.27629964,.000135,43.0030,289.6656,269.4353,90.6344,0,U,63477,999,3261,.12976E-2,.35673E-3,0
STARLINK-33695,2025-070U,2025-10-27T06:17:49.593984,15.27594449,.0001203,43.0018,289.5676,273.6789,86.3925,0,U,63478,999,3261,.14756E-2,.40584E-3,0
STARLINK-33713,2025-070V,2025-10-27T06:23:23.365824,15.27554240,.0000723,43.0008,289.5950,205.2236,154.8581,0,U,63479,999,3261,.31587E-3,.8433E-4,0
STARLINK-33721,2025-070W,2025-10-27T06:27:04.709664,15.27598752,.0001586,43.0023,289.6151,275.8357,84.2313,0,U,63480,999,3261,.85785E-3,.23433E-3,0
STARLINK-33639,2025-070X,2025-10-27T22:36:23.883840,15.27593629,.00013376,43.0028,286.0648,262.1916,97.8784,0,U,63481,999,3271,.84973725E-3,.23204E-3,0
STARLINK-33667,2025-070Y,2025-10-27T23:05:13.202304,15.90111628,.00189437,42.9859,235.3500,187.4576,172.6019,0,U,63482,999,3329,.16915004E-2,.534235E-2,.11630027E-3
STARLINK-33688,2025-070Z,2025-10-27T07:05:13.450848,15.27580470,.0002119,43.0020,293.2783,279.2777,80.7835,0,U,63483,999,3257,-.37296E-3,-.10512E-3,0
STARLINK-33700,2025-070AA,2025-10-27T06:37:29.358336,15.27631274,.0000721,43.0024,293.1358,255.5460,104.5311,0,U,63484,999,3257,.11457E-2,.3145E-3,0
STARLINK-33687,2025-070AB,2025-10-27T06:20:49.144416,15.27585215,.0001458,43.0019,293.0092,271.7534,88.3151,0,U,63485,999,3257,.13084E-2,.35924E-3,0
STARLINK-33716,2025-070AC,2025-10-27T00:11:36.714048,15.27603623,.00019396,42.9999,294.5761,278.6081,81.4551,0,U,63486,999,3253,.14665913E-2,.40346E-3,0
STARLINK-33754,2025-070AD,2025-10-27T22:39:23.771232,15.27594893,.00050533,42.9749,289.5114,149.8784,210.2359,0,U,63487,999,3267,.11974109E-2,.3286E-3,0
STARLINK-33828,2025-071A,2025-10-27T16:04:47.921376,15.30208217,.00009444,53.1633,39.9555,78.1356,281.9751,0,U,63493,999,3235,.84942342E-3,.24889E-3,0
STARLINK-33819,2025-071B,2025-10-27T16:09:21.233088,15.30212263,.0000933,53.1620,39.9651,86.9542,273.1566,0,U,63494,999,3235,.13123278E-2,.38726E-3,0
STARLINK-33845,2025-071C,2025-10-27T15:41:14.528832,15.30239328,.00012359,53.1607,37.7121,83.7405,276.3737,0,U,63495,999,3238,.1771487E-2,.52543E-3,0
STARLINK-33829,2025-071D,2025-10-27T16:04:01.965216,15.30204077,.00010569,53.1615,37.8105,69.0054,291.1060,0,U,63496,999,3234,.68599186E-3,.20015E-3,0
STARLINK-33815,2025-071E,2025-10-27T16:29:51.753120,15.30198679,.00011193,53.1599,37.9230,62.2736,297.8378,0,U,63497,999,3240,.11867126E-2,.34952E-3,0
STARLINK-33833,2025-071F,2025-10-27T13:09:36.165600,15.30187567,.00013527,53.1606,38.4744,87.2776,272.8380,0,U,63498,999,3238,.15458106E-2,.45687E-3,0
STARLINK-33534,2025-071G,2025-10-27T17:45:40.977504,15.30205045,.00010761,53.1618,37.5381,94.7066,265.4058,0,U,63499,999,3239,.12779742E-2,.37689E-3,0
STARLINK-33838,2025-071H,2025-10-27T15:47:19.104000,15.30218638,.00010164,53.1618,37.7338,86.4391,273.6726,0,U,63500,999,3219,.15349663E-2,.45406E-3,0
STARLINK-33837,2025-071J,2025-10-27T16:38:59.158464,15.30208618,.00012236,53.1602,37.9625,70.6429,289.4704,0,U,63501,999,3234,.15401161E-2,.45547E-3,0
STARLINK-33818,2025-071K,2025-10-27T15:42:45.486432,15.30222339,.0001026,53.1611,37.7147,106.8915,253.2198,0,U,63502,999,3240,.15844607E-2,.46897E-3,0
STARLINK-33583,2025-071L,2025-10-27T17:14:41.912160,15.30219614,.00012456,53.1594,40.2398,82.8868,277.2274,0,U,63503,999,3238,.14130183E-2,.41751E-3,0
STARLINK-33811,2025-071M,2025-10-27T13:38:28.533984,15.30190814,.00011545,53.1595,38.5967,78.2885,281.8246,0,U,63504,999,3232,.16482234E-2,.48763E-3,0
STARLINK-33825,2025-071N,2025-10-27T17:03:08.137440,15.30210387,.00012089,53.1594,37.3508,59.6607,300.4513,0,U,63505,999,3241,.78894365E-3,.23087E-3,0
STARLINK-33792,2025-071P,2025-10-27T15:35:09.534624,15.30198535,.00013694,53.1602,37.6811,79.3442,280.7713,0,U,63506,999,3235,.54265435E-3,.15746E-3,0
STARLINK-33843,2025-071Q,2025-10-27T16:02:30.339744,15.30208982,.00008667,53.1623,37.7665,65.8035,294.3056,0,U,63507,999,3238,.941679E-3,.27642E-3,0
STARLINK-33809,2025-071R,2025-10-27T00:05:15.461952,15.30206182,.00011403,53.1616,40.7246,76.3749,283.7378,0,U,63508,999,3224,.94163872E-3,.27638E-3,0
STARLINK-33678,2025-071S,2025-10-27T13:00:28.618560,15.30219852,.0001877,53.1621,38.3967,87.4637,272.6578,0,U,63509,999,3211,.10873032E-2,.32002E-3,0
STARLINK-33764,2025-071T,2025-10-27T23:07:20.701920,15.30203908,.00011352,53.1588,36.7625,76.9683,283.1445,0,U,63510,999,3242,.13012127E-2,.38383E-3,0
STARLINK-33804,2025-071U,2025-10-27T16:32:53.748672,15.30197610,.00012461,53.1606,37.8954,94.2405,265.8738,0,U,63511,999,3203,.76485433E-3,.2236E-3,0
STARLINK-33751,2025-071V,2025-10-27T13:15:40.305312,15.30195800,.00015622,53.1607,38.4609,101.6233,258.4943,0,U,63512,999,3236,.91449373E-3,.2682E-3,0
STARLINK-33750,2025-071W,2025-10-27T16:28:20.272800,15.30193651,.000127,53.1593,37.8735,91.0203,269.0943,0,U,63513,999,3238,.93378332E-3,.27393E-3,0
STARLINK-33786,2025-071X,2025-10-27T13:32:23.387712,15.30190444,.0001275,53.1595,38.5318,70.8739,289.2400,0,U,63514,999,3200,.89504062E-3,.26235E-3,0
STARLINK-33796,2025-071Y,2025-10-27T12:30:04.938336,15.30222805,.00012687,53.1610,38.2613,100.8363,259.2781,0,U,63515,999,3238,.13752697E-2,.40624E-3,0
STARLINK-33785,2025-071Z,2025-10-27T16:35:56.238432,15.30194839,.00013048,53.1594,37.9068,64.9631,295.1505,0,U,63516,999,3238,.13893006E-2,.41009E-3,0
STARLINK-33803,2025-071AA,2025-10-27T15:48:49.838688,15.30207721,.00015808,53.1616,37.6958,78.9970,281.1209,0,U,63517,999,3240,.95626216E-3,.28076E-3,0
STARLINK-33807,2025-071AB,2025-10-27T16:12:22.881312,15.30208345,.00011406,53.1607,39.9369,66.4168,293.6952,0,U,63518,999,3237,.56518863E-3,.16421E-3,0
STARLINK-33787,2025-071AC,2025-10-27T16:19:58.943712,15.30199981,.0001277,53.1610,39.9699,79.6473,280.4672,0,U,63519,999,3200,.5452942E-3,.15825E-3,0
STARLINK-11669 [DTC],2025-075A,2025-10-27T20:46:32.547072,15.70945961,.00015477,43.0007,233.9946,259.5638,100.5055,0,U,63548,999,3236,.24498611E-2,.328089E-2,0
STARLINK-11665 [DTC],2025-075B,2025-10-27T04:37:37.277184,15.70802812,.00015456,42.9996,238.4230,286.2937,73.7760,0,U,63549,999,3225,.22450573E-2,.297719E-2,0
STARLINK-11667 [DTC],2025-075C,2025-10-27T12:46:00.916320,15.70917291,.00014292,43.0000,236.6774,37.2083,322.8883,0,U,63550,999,3230,.23176052E-2,.30927E-2,0
STARLINK-11695 [DTC],2025-075D,2025-10-27T20:47:51.466560,15.70911822,.00015279,43.0006,234.0005,266.3983,93.6710,0,U,63551,999,3236,.18731095E-2,.247951E-2,0
